first_order_month,months_since,cohort_city,n_active,n_cohort,retention_pct
2017-02-01,0,cachoeiro de itapemirim,2,2,1
2017-02-01,0,caete,1,1,1
2017-02-01,0,cafelandia,1,1,1
2017-02-01,0,caieiras,1,1,1
2017-02-01,0,cajazeiras,1,1,1
2017-02-01,0,cajobi,1,1,1
2017-02-01,0,california da barra,1,1,1
2017-02-01,0,cambe,1,1,1
2017-02-01,0,cambui,1,1,1
2017-02-01,0,camocim de sao felix,1,1,1
2017-02-01,0,campanha,1,1,1
2017-02-01,0,campestre da serra,1,1,1
2017-02-01,0,campina grande,5,5,1
2017-02-01,0,campinas,28,28,1
2017-02-01,0,campo belo,2,2,1
2017-02-01,0,campo bom,3,3,1
2017-02-01,0,campo grande,4,4,1
2017-02-01,0,campo largo,2,2,1
2017-02-01,0,campo limpo paulista,1,1,1
2017-02-01,0,campos de julio,1,1,1
2017-02-01,0,campos do jordao,1,1,1
2017-02-01,0,campos dos goytacazes,8,8,1
2017-02-01,0,canaa,1,1,1
2017-02-01,0,cananeia,1,1,1
2017-02-01,0,canela,1,1,1
2017-02-01,0,caninde,1,1,1
2017-02-01,0,canoas,6,6,1
2017-02-01,0,canoinhas,1,1,1
2017-02-01,0,cantagalo,1,1,1
2017-02-01,0,capanema,1,1,1
2017-02-01,0,capao da canoa,1,1,1
2017-02-01,0,capao do leao,1,1,1
2017-02-01,0,capinopolis,1,1,1
2017-02-01,0,capitao eneas,1,1,1
2017-02-01,0,carajas,1,1,1
2017-02-01,0,carandai,1,1,1
2017-02-01,0,carangola,1,1,1
2017-02-01,0,carapicuiba,4,4,1
2017-02-01,0,caratinga,1,1,1
2017-02-01,0,carazinho,1,1,1
2017-02-01,0,cardoso,2,2,1
2017-02-01,0,cariacica,3,3,1
2017-02-01,0,carmo do paranaiba,1,1,1
2017-02-01,0,casca,1,1,1
2017-02-01,0,cascavel,5,5,1
2017-02-01,0,casimiro de abreu,1,1,1
2017-02-01,0,cataguases,1,1,1
2017-02-01,0,catalao,1,1,1
2017-02-01,0,caxambu,1,1,1
2017-02-01,0,caxias do sul,2,2,1
2017-02-01,0,centenario do sul,1,1,1
2017-02-01,0,central,1,1,1
2017-02-01,0,chui,2,2,1
2017-02-01,0,claudio,1,1,1
2017-02-01,0,coite do noia,1,1,1
2017-02-01,0,colombo,2,2,1
2017-02-01,0,colorado do oeste,1,1,1
2017-02-01,0,conceicao da barra,1,1,1
2017-02-01,0,conceicao do mato dentro,1,1,1
2017-02-01,0,conchal,1,1,1
2017-02-01,0,condor,1,1,1
2017-02-01,0,conselheiro lafaiete,1,1,1
2017-02-01,0,contagem,15,15,1
2017-02-01,0,coribe,1,1,1
2017-02-01,0,coronel vivida,1,1,1
2017-02-01,0,cosmopolis,2,2,1
2017-02-01,0,cotia,2,2,1
2017-02-01,0,couto de magalhaes,1,1,1
2017-02-01,0,crato,1,1,1
2017-02-01,0,cravinhos,1,1,1
2017-02-01,0,cruzeiro,2,2,1
2017-02-01,0,cruzeiro do oeste,1,1,1
2017-02-01,0,cuiaba,7,7,1
2017-02-01,0,cuite,1,1,1
2017-02-01,0,curitiba,27,27,1
2017-02-01,0,curitibanos,3,3,1
2017-02-01,0,currais novos,1,1,1
2017-02-01,0,curvelo,2,2,1
2017-02-01,0,dezesseis de novembro,1,1,1
2017-02-01,0,diadema,1,1,1
2017-02-01,0,divino,1,1,1
2017-02-01,0,divinopolis,2,2,1
2017-02-01,0,divinopolis do tocantins,1,1,1
2017-02-01,0,dourados,1,1,1
2017-02-01,0,dracena,2,2,1
2017-02-01,0,duque de caxias,2,2,1
2017-02-01,0,ecoporanga,1,1,1
2017-02-01,0,eldorado do sul,1,1,1
2017-02-01,0,embu,2,2,1
2017-02-01,0,embu-guacu,2,2,1
2017-02-01,0,encantado,1,1,1
2017-02-01,0,estancia velha,1,1,1
2017-02-01,0,esteio,1,1,1
2017-02-01,0,eunapolis,2,2,1
2017-02-01,0,extrema,2,2,1
2017-02-01,0,fartura,1,1,1
2017-02-01,0,faxinal,1,1,1
2017-02-01,0,feira de santana,3,3,1
2017-02-01,0,ferraz de vasconcelos,1,1,1
2017-02-01,0,florania,1,1,1
2017-02-01,0,floriano,1,1,1
2017-02-01,0,florianopolis,11,11,1
2017-02-01,0,formiga,1,1,1
2017-02-01,0,formosa,1,1,1
2017-02-01,0,fortaleza,4,4,1
2017-02-01,0,franca,4,4,1
2017-02-01,0,francisco badaro,1,1,1
2017-02-01,0,francisco morato,4,4,1
2017-02-01,0,francisco santos,1,1,1
2017-02-01,0,frederico westphalen,1,1,1
2017-02-01,0,frei inocencio,1,1,1
2017-02-01,0,fronteiras,1,1,1
2017-02-01,0,frutal,1,1,1
2017-02-01,0,garanhuns,1,1,1
2017-02-01,0,garibaldi,1,1,1
2017-02-01,0,garopaba,1,1,1
2017-02-01,0,garruchos,1,1,1
2017-02-01,0,godoy moreira,1,1,1
2017-02-01,0,goiania,4,4,1
2017-02-01,0,governador valadares,6,6,1
2017-02-01,0,gramado xavier,1,1,1
2017-02-01,0,grandes rios,1,1,1
2017-02-01,0,gravatai,3,3,1
2017-02-01,0,guaicara,1,1,1
2017-02-01,0,guape,1,1,1
2017-02-01,0,guapore,2,2,1
2017-02-01,0,guaraciaba do norte,1,1,1
2017-02-01,0,guaranesia,1,1,1
2017-02-01,0,guarapari,1,1,1
2017-02-01,0,guarapuava,2,2,1
2017-02-01,0,guaratingueta,2,2,1
2017-02-01,0,guariroba,1,1,1
2017-02-01,0,guaruja,5,5,1
2017-02-01,0,guarulhos,12,12,1
2017-02-01,0,hortolandia,3,3,1
2017-02-01,0,ibipeba,1,1,1
2017-02-01,0,ibiruba,1,1,1
2017-02-01,0,ibitinga,2,2,1
2017-02-01,0,ibiuna,1,1,1
2017-02-01,0,iguatu,1,1,1
2017-02-01,0,ijui,1,1,1
2017-02-01,0,ilha solteira,1,1,1
2017-02-01,0,ilhabela,1,1,1
2017-02-01,0,ilheus,1,1,1
2017-02-01,0,imbe,1,1,1
2017-02-01,0,imbituba,2,2,1
2017-02-01,0,imperatriz,1,1,1
2017-02-01,0,indaiatuba,4,4,1
2017-02-01,0,ipatinga,5,5,1
2017-02-01,0,iraucuba,1,1,1
2017-02-01,0,irece,1,1,1
2017-02-01,0,iretama,1,1,1
2017-02-01,0,itabira,3,3,1
2017-02-01,0,itabirito,1,1,1
2017-02-01,0,itaborai,2,2,1
2017-02-01,0,itaguai,1,1,1
2017-02-01,0,itajai,4,4,1
2017-02-01,0,itajuba,3,3,1
2017-02-01,0,itambacuri,1,1,1
2017-02-01,0,itamonte,1,1,1
2017-02-01,0,itaocara,1,1,1
2017-02-01,0,itapema,1,1,1
2017-02-01,0,itapevi,2,2,1
2017-02-01,0,itapira,1,1,1
2017-02-01,0,itaquaquecetuba,2,2,1
2017-02-01,0,itarare,1,1,1
2017-02-01,0,itatiba do sul,1,1,1
2017-02-01,0,itatinga,2,2,1
2017-02-01,0,itu,2,2,1
2017-02-01,0,ituverava,1,1,1
2017-02-01,0,ivoti,1,1,1
2017-02-01,0,jaboticabal,2,2,1
2017-02-01,0,jacare,1,1,1
2017-02-01,0,jacarei,2,2,1
2017-02-01,0,jacinto machado,1,1,1
2017-02-01,0,jacobina,2,2,1
2017-02-01,0,jacunda,1,1,1
2017-02-01,0,jacutinga,1,1,1
2017-02-01,0,jaguariuna,1,1,1
2017-02-01,0,jales,1,1,1
2017-02-01,0,jandaia do sul,1,1,1
2017-02-01,0,januaria,1,1,1
2017-02-01,0,japira,2,2,1
2017-02-01,0,jaragua do sul,1,1,1
2017-02-01,0,jardim de piranhas,1,1,1
2017-02-01,0,jatai,1,1,1
2017-02-01,0,jau,3,3,1
2017-02-01,0,jequie,1,1,1
2017-02-01,0,joao monlevade,3,3,1
2017-02-01,0,joao pessoa,1,1,1
2017-02-01,0,joinville,6,6,1
2017-02-01,0,juazeiro,1,1,1
2017-02-01,0,juiz de fora,12,12,1
2017-02-01,0,jundiai,14,14,1
2017-02-01,0,lagarto,1,1,1
2017-02-01,0,lages,2,2,1
2017-02-01,0,lagoa dos gatos,1,1,1
2017-02-01,0,lagoa grande,1,1,1
2017-02-01,0,lagoa santa,3,3,1
2017-02-01,0,lajeado,1,1,1
2017-02-01,0,lauro de freitas,3,3,1
2017-02-01,0,lauro muller,1,1,1
2017-02-01,0,lavras,1,1,1
2017-02-01,0,leme,1,1,1
2017-02-01,0,lindoia,1,1,1
2017-02-01,0,linhares,1,1,1
2017-02-01,0,loanda,1,1,1
2017-02-01,0,londrina,6,6,1
2017-02-01,0,lorena,3,3,1
2017-02-01,0,louveira,1,1,1
2017-02-01,0,luis eduardo magalhaes,1,1,1
2017-02-01,0,macae,8,8,1
2017-02-01,0,macapa,1,1,1
2017-02-01,0,macaparana,1,1,1
2017-02-01,0,maceio,5,5,1
2017-02-01,0,mafra,1,1,1
2017-02-01,0,mage,3,3,1
2017-02-01,0,mairipora,1,1,1
2017-02-01,0,malacacheta,1,1,1
2017-02-01,0,manaus,5,5,1
2017-02-01,0,manhuacu,1,1,1
2017-02-01,0,mar de espanha,1,1,1
2017-02-01,0,marataizes,2,2,1
2017-02-01,0,maravilha,1,1,1
2017-02-01,0,marechal candido rondon,1,1,1
2017-02-01,0,marialva,2,2,1
2017-02-01,0,mariana,1,1,1
2017-02-01,0,mariano moro,1,1,1
2017-02-01,0,marica,5,5,1
2017-02-01,0,marilia,3,3,1
2017-02-01,0,maringa,4,4,1
2017-02-01,0,matelandia,1,1,1
2017-02-01,0,mateus leme,1,1,1
2017-02-01,0,matinhos,1,1,1
2017-02-01,0,maua,3,3,1
2017-02-01,0,miguel pereira,3,3,1
2017-02-01,0,minas novas,1,1,1
2017-02-01,0,mineiros,1,1,1
2017-02-01,0,mirassol,2,2,1
2017-02-01,0,mogi das cruzes,4,4,1
2017-02-01,0,mogi-guacu,1,1,1
2017-02-01,0,mogi-mirim,1,1,1
2017-02-01,0,mongagua,2,2,1
2017-02-01,0,montalvania,1,1,1
2017-02-01,0,montanha,1,1,1
2017-02-01,0,monte alto,1,1,1
2017-02-01,0,monte santo de minas,1,1,1
2017-02-01,0,montes claros,4,4,1
2017-02-01,0,moreilandia,1,1,1
2017-02-01,0,morungaba,1,1,1
2017-02-01,0,mossoro,2,2,1
2017-02-01,0,motuca,1,1,1
2017-02-01,0,mozarlandia,1,1,1
2017-02-01,0,munhoz de melo,1,1,1
2017-02-01,0,muriae,1,1,1
2017-02-01,0,nanuque,4,4,1
2017-02-01,0,natal,1,1,1
2017-02-01,0,navegantes,1,1,1
2017-02-01,0,navirai,1,1,1
2017-02-01,0,nilopolis,1,1,1
2017-02-01,0,niteroi,6,6,1
2017-02-01,0,nova era,2,2,1
2017-02-01,0,nova fatima,1,1,1
2017-02-01,0,nova friburgo,2,2,1
2017-02-01,0,nova iguacu,5,5,1
2017-02-01,0,nova independencia,1,1,1
2017-02-01,0,nova lacerda,1,1,1
2017-02-01,0,nova lima,2,2,1
2017-02-01,0,nova santa rosa,1,1,1
2017-02-01,0,nova serrana,1,1,1
2017-02-01,0,nova venecia,1,1,1
2017-02-01,0,novo hamburgo,2,2,1
2017-02-01,0,olho d'agua das cunhas,1,1,1
2017-02-01,0,olimpia,2,2,1
2017-02-01,0,olinda,1,1,1
2017-02-01,0,ortigueira,1,1,1
2017-02-01,0,osasco,8,8,1
2017-02-01,0,ourinhos,2,2,1
2017-02-01,0,ourizona,1,1,1
2017-02-01,0,ouro fino,1,1,1
2017-02-01,0,ouro preto,1,1,1
2017-02-01,0,pacaja,1,1,1
2017-02-01,0,palmares,1,1,1
2017-02-01,0,palmares paulista,1,1,1
2017-02-01,0,palmas,2,2,1
2017-02-01,0,palmeira d oeste,1,1,1
2017-02-01,0,palmeiras,1,1,1
2017-02-01,0,palmital,1,1,1
2017-02-01,0,palmitinho,1,1,1
2017-02-01,0,panambi,1,1,1
2017-02-01,0,paracambi,1,1,1
2017-02-01,0,paracuru,1,1,1
2017-02-01,0,paraguacu paulista,1,1,1
2017-02-01,0,paraiso do tocantins,1,1,1
2017-02-01,0,paraisopolis,2,2,1
2017-02-01,0,parauapebas,1,1,1
2017-02-01,0,passos,2,2,1
2017-02-01,0,pato branco,3,3,1
2017-02-01,0,patos,1,1,1
2017-02-01,0,patos de minas,1,1,1
2017-02-01,0,paulinia,1,1,1
2017-02-01,0,paulista,2,2,1
2017-02-01,0,pedreiras,1,1,1
2017-02-01,0,pedro gomes,1,1,1
2017-02-01,0,pedro leopoldo,1,1,1
2017-02-01,0,pejucara,1,1,1
2017-02-01,0,pelotas,1,1,1
2017-02-01,0,perdoes,1,1,1
2017-02-01,0,pereira barreto,1,1,1
2017-02-01,0,peruibe,1,1,1
2017-02-01,0,petropolis,5,5,1
2017-02-01,0,picos,1,1,1
2017-02-01,0,pilar do sul,1,1,1
2017-02-01,0,pinheiral,1,1,1
2017-02-01,0,piracicaba,1,1,1
2017-02-01,0,piraquara,1,1,1
2017-02-01,0,pirassununga,1,1,1
2017-02-01,0,planaltina,1,1,1
2017-02-01,0,poa,1,1,1
2017-02-01,0,pocos de caldas,3,3,1
2017-02-01,0,pojuca,2,2,1
2017-02-01,0,pomerode,1,1,1
2017-02-01,0,pompeia,2,2,1
2017-02-01,0,pompeu,1,1,1
2017-02-01,0,ponta grossa,4,4,1
2017-02-01,0,ponte nova,1,1,1
2017-02-01,0,portao,1,1,1
2017-02-01,0,porto alegre,25,25,1
2017-02-01,0,porto belo,1,1,1
2017-02-01,0,porto ferreira,2,2,1
2017-02-01,0,porto nacional,1,1,1
2017-02-01,0,porto seguro,2,2,1
2017-02-01,0,porto velho,4,4,1
2017-02-01,0,potirendaba,1,1,1
2017-02-01,0,pouso alegre,2,2,1
2017-02-01,0,praia grande,3,3,1
2017-02-01,0,prata,1,1,1
2017-02-01,0,presidente dutra,1,1,1
2017-02-01,0,presidente epitacio,1,1,1
2017-02-01,0,presidente prudente,6,6,1
2017-02-01,0,promissao,1,1,1
2017-02-01,0,prudencio thomaz,1,1,1
2017-02-01,0,queimados,2,2,1
2017-02-01,0,quilombo,1,1,1
2017-02-01,0,quissama,1,1,1
2017-02-01,0,recife,6,6,1
2017-02-01,0,registro,1,1,1
2017-02-01,0,resende,4,4,1
2017-02-01,0,resplendor,2,2,1
2017-02-01,0,ribeirao das neves,3,3,1
2017-02-01,0,ribeirao pires,2,2,1
2017-02-01,0,ribeirao preto,14,14,1
2017-02-01,0,rio azul,1,1,1
2017-02-01,0,rio branco,2,2,1
2017-02-01,0,rio claro,2,2,1
2017-02-01,0,rio das flores,1,1,1
2017-02-01,0,rio das ostras,1,1,1
2017-02-01,0,rio de janeiro,127,127,1
2017-02-01,0,rio do sul,1,1,1
2017-02-01,0,rio paranaiba,1,1,1
2017-02-01,0,rio pardo,1,1,1
2017-02-01,0,rodelas,1,1,1
2017-02-01,0,rolandia,2,2,1
2017-02-01,0,rondonopolis,1,1,1
2017-02-01,0,sales oliveira,1,1,1
2017-02-01,0,salto do lontra,1,1,1
2017-02-01,0,salvador,18,18,1
2017-02-01,0,santa barbara,1,1,1
2017-02-01,0,santa barbara d oeste,1,1,1
2017-02-01,0,santa barbara d'oeste,1,1,1
2017-02-01,0,santa cruz do prata,1,1,1
2017-02-01,0,santa cruz do rio pardo,1,1,1
2017-02-01,0,santa cruz do sul,1,1,1
2017-02-01,0,santa fe do sul,1,1,1
2017-02-01,0,santa juliana,1,1,1
2017-02-01,0,santa luzia,2,2,1
2017-02-01,0,santa maria,1,1,1
2017-02-01,0,santa maria do para,1,1,1
2017-02-01,0,santa mariana,1,1,1
2017-02-01,0,santa rita,1,1,1
2017-02-01,0,santa rita do ibitipoca,1,1,1
2017-02-01,0,santa rita do sapucai,2,2,1
2017-02-01,0,santa vitoria,1,1,1
2017-02-01,0,santa vitoria do palmar,1,1,1
2017-02-01,0,santana,1,1,1
2017-02-01,0,santana de parnaiba,3,3,1
2017-02-01,0,santana do capivari,1,1,1
2017-02-01,0,santana do jacare,1,1,1
2017-02-01,0,santana do livramento,2,2,1
2017-02-01,0,santarem,3,3,1
2017-02-01,0,santo andre,9,9,1
2017-02-01,0,santo angelo,1,1,1
2017-02-01,0,santo antonio do monte,1,1,1
2017-02-01,0,santo antonio do pinhal,1,1,1
2017-02-01,0,santo antonio do taua,1,1,1
2017-02-01,0,santos,8,8,1
2017-02-01,0,sao bernardo do campo,16,16,1
2017-02-01,0,sao bras,1,1,1
2017-02-01,0,sao caetano do sul,5,5,1
2017-02-01,0,sao carlos,7,7,1
2017-02-01,0,sao cristovao,1,1,1
2017-02-01,0,sao domingos,1,1,1
2017-02-01,0,sao francisco,1,1,1
2017-02-01,0,sao francisco de itabapoana,1,1,1
2017-02-01,0,sao gabriel do oeste,1,1,1
2017-02-01,0,sao goncalo,7,7,1
2017-02-01,0,sao goncalo do abaete,1,1,1
2017-02-01,0,sao goncalo do sapucai,1,1,1
2017-02-01,0,sao gotardo,1,1,1
2017-02-01,0,sao joao da boa vista,4,4,1
2017-02-01,0,sao joao de meriti,1,1,1
2017-02-01,0,sao joao del rei,1,1,1
2017-02-01,0,sao joao do sabugi,1,1,1
2017-02-01,0,sao joao evangelista,1,1,1
2017-02-01,0,sao jose,2,2,1
2017-02-01,0,sao jose da barra,1,1,1
2017-02-01,0,sao jose da lapa,1,1,1
2017-02-01,0,sao jose de ribamar,1,1,1
2017-02-01,0,sao jose do rio pardo,1,1,1
2017-02-01,0,sao jose do rio preto,3,3,1
2017-02-01,0,sao jose dos campos,8,8,1
2017-02-01,0,sao jose dos pinhais,1,1,1
2017-02-01,0,sao leopoldo,2,2,1
2017-02-01,0,sao lourenco,1,1,1
2017-02-01,0,sao lourenco da mata,1,1,1
2017-02-01,0,sao luis,5,5,1
2017-02-01,0,sao luiz do norte,1,1,1
2017-02-01,0,sao mateus,2,2,1
2017-02-01,0,sao paulo,212,212,1
2017-02-01,0,sao paulo das missoes,1,1,1
2017-02-01,0,sao sebastiao do paraiso,2,2,1
2017-02-01,0,sao tome,1,1,1
2017-02-01,0,sao vendelino,1,1,1
2017-02-01,0,sao vicente,3,3,1
2017-02-01,0,sapucaia do sul,1,1,1
2017-02-01,0,saquarema,2,2,1
2017-02-01,0,sarandi,1,1,1
2017-02-01,0,senador canedo,1,1,1
2017-02-01,0,senhor do bonfim,1,1,1
2017-02-01,0,senhora dos remedios,1,1,1
2017-02-01,0,seropedica,2,2,1
2017-02-01,0,serra,4,4,1
2017-02-01,0,serra dos aimores,1,1,1
2017-02-01,0,sertaozinho,1,1,1
2017-02-01,0,sete lagoas,1,1,1
2017-02-01,0,silva jardim,1,1,1
2017-02-01,0,simao dias,1,1,1
2017-02-01,0,simoes filho,1,1,1
2017-02-01,0,sinop,2,2,1
2017-02-01,0,sorocaba,6,6,1
2017-02-01,0,sorriso,1,1,1
2017-02-01,0,sud mennucci,1,1,1
2017-02-01,0,sumare,1,1,1
2017-02-01,0,suzano,5,5,1
2017-02-01,0,taboao da serra,3,3,1
2017-02-01,0,tabocas do brejo velho,1,1,1
2017-02-01,0,taciba,1,1,1
2017-02-01,0,tailandia,1,1,1
2017-02-01,0,tapejara,1,1,1
2017-02-01,0,taquaritinga,1,1,1
2017-02-01,0,taquarituba,1,1,1
2017-02-01,0,tatui,2,2,1
2017-02-01,0,taubate,6,6,1
2017-02-01,0,telemaco borba,1,1,1
2017-02-01,0,teofilo otoni,2,2,1
2017-02-01,0,teresina,4,4,1
2017-02-01,0,teresopolis,2,2,1
2017-02-01,0,tiangua,1,1,1
2017-02-01,0,tocantins,2,2,1
2017-02-01,0,toledo,3,3,1
2017-02-01,0,torrinha,1,1,1
2017-02-01,0,tremembe,1,1,1
2017-02-01,0,tres lagoas,1,1,1
2017-02-01,0,trindade,2,2,1
2017-02-01,0,tubarao,3,3,1
2017-02-01,0,tucurui,2,2,1
2017-02-01,0,tupa,1,1,1
2017-02-01,0,uberaba,1,1,1
2017-02-01,0,uberlandia,7,7,1
2017-02-01,0,uniao da vitoria,3,3,1
2017-02-01,0,uniao de minas,1,1,1
2017-02-01,0,uruacu,1,1,1
2017-02-01,0,uruguaiana,2,2,1
2017-02-01,0,utinga,1,1,1
2017-02-01,0,valenca,2,2,1
2017-02-01,0,valentim gentil,1,1,1
2017-02-01,0,valinhos,4,4,1
2017-02-01,0,varginha,3,3,1
2017-02-01,0,varzea grande,2,2,1
2017-02-01,0,varzea paulista,2,2,1
2017-02-01,0,vassouras,1,1,1
2017-02-01,0,venancio aires,1,1,1
2017-02-01,0,vespasiano,2,2,1
2017-02-01,0,viamao,3,3,1
2017-02-01,0,videira,2,2,1
2017-02-01,0,vila valerio,1,1,1
2017-02-01,0,vila velha,4,4,1
2017-02-01,0,vilhena,3,3,1
2017-02-01,0,vinhedo,1,1,1
2017-02-01,0,vitoria,3,3,1
2017-02-01,0,vitoria da conquista,2,2,1
2017-02-01,0,vitoria de santo antao,1,1,1
2017-02-01,0,volta redonda,5,5,1
2017-02-01,0,votorantim,1,1,1
2017-02-01,0,votuporanga,1,1,1
2017-02-01,0,xangri-la,2,2,1
2017-02-01,0,xinguara,1,1,1
2017-02-01,0,ze doca,1,1,1
2017-02-01,1,blumenau,1,2,0.5
2017-02-01,1,carangola,1,1,1
2017-02-01,1,sao paulo,1,212,0.0047169811320754715
2017-02-01,2,campinas,1,28,0.035714285714285712
2017-02-01,2,niteroi,1,6,0.16666666666666666
2017-02-01,2,rio de janeiro,1,127,0.007874015748031496
2017-02-01,2,sao bernardo do campo,1,16,0.0625
2017-02-01,2,varginha,1,3,0.33333333333333331
2017-02-01,3,rio de janeiro,1,127,0.007874015748031496
2017-02-01,3,sao paulo,1,212,0.0047169811320754715
2017-02-01,4,brasilia,1,21,0.047619047619047616
2017-02-01,4,lauro de freitas,1,3,0.33333333333333331
2017-02-01,4,osasco,2,8,0.25
2017-02-01,4,rio de janeiro,1,127,0.007874015748031496
2017-02-01,4,sao paulo,1,212,0.0047169811320754715
2017-02-01,4,toledo,1,3,0.33333333333333331
2017-02-01,5,colombo,1,2,0.5
2017-02-01,5,mineiros,1,1,1
2017-02-01,6,barra bonita,1,3,0.33333333333333331
2017-02-01,6,contagem,1,15,0.066666666666666666
2017-02-01,6,rio de janeiro,1,127,0.007874015748031496
2017-02-01,6,sao paulo,1,212,0.0047169811320754715
2017-02-01,7,barra bonita,1,3,0.33333333333333331
2017-02-01,7,indaiatuba,1,4,0.25
2017-02-01,7,sao paulo,1,212,0.0047169811320754715
2017-02-01,8,rio de janeiro,1,127,0.007874015748031496
2017-02-01,8,sao paulo,1,212,0.0047169811320754715
2017-02-01,9,ponte nova,1,1,1
2017-02-01,9,rio de janeiro,2,127,0.015748031496062992
2017-02-01,10,lagoa santa,1,3,0.33333333333333331
2017-02-01,10,sao paulo,1,212,0.0047169811320754715
2017-02-01,11,barbacena,1,2,0.5
2017-02-01,11,campinas,1,28,0.035714285714285712
2017-02-01,11,marica,1,5,0.2
2017-02-01,11,rio de janeiro,1,127,0.007874015748031496
2017-02-01,11,telemaco borba,1,1,1
2017-02-01,12,curitiba,1,27,0.037037037037037035
2017-02-01,12,torrinha,1,1,1
2017-02-01,13,aracatuba,1,5,0.2
2017-02-01,13,porto alegre,1,25,0.04
2017-02-01,13,rio de janeiro,1,127,0.007874015748031496
2017-02-01,14,mairipora,1,1,1
2017-02-01,14,palmitinho,1,1,1
2017-02-01,15,arroio dos ratos,1,1,1
2017-02-01,16,apucarana,1,7,0.14285714285714285
2017-02-01,17,marica,1,5,0.2
2017-02-01,17,sao cristovao,1,1,1
2017-02-01,17,sao goncalo,1,7,0.14285714285714285
2017-03-01,0,acarau,1,1,1
2017-03-01,0,adolfo,1,1,1
2017-03-01,0,afogados da ingazeira,1,1,1
2017-03-01,0,afonso claudio,1,1,1
2017-03-01,0,aguas de lindoia,1,1,1
2017-03-01,0,aguas lindas de goias,1,1,1
2017-03-01,0,aimores,1,1,1
2017-03-01,0,alegrete,1,1,1
2017-03-01,0,alem paraiba,1,1,1
2017-03-01,0,alexania,1,1,1
2017-03-01,0,alfredo vasconcelos,1,1,1
2017-03-01,0,alianca,1,1,1
2017-03-01,0,almenara,1,1,1
2017-03-01,0,almirante tamandare,1,1,1
2017-03-01,0,alta floresta,1,1,1
2017-03-01,0,altamira,1,1,1
2017-03-01,0,altinopolis,1,1,1
2017-03-01,0,aluminio,2,2,1
2017-03-01,0,americana,3,3,1
2017-03-01,0,americo brasiliense,2,2,1
2017-03-01,0,ananindeua,1,1,1
2017-03-01,0,anapolis,7,7,1
2017-03-01,0,anchieta,1,1,1
2017-03-01,0,andira,2,2,1
2017-03-01,0,andorinha,1,1,1
2017-03-01,0,angelina,1,1,1
2017-03-01,0,anta,1,1,1
2017-03-01,0,anta gorda,1,1,1
2017-03-01,0,aparecida de goiania,4,4,1
2017-03-01,0,aperibe,1,1,1
2017-03-01,0,apiuna,1,1,1
2017-03-01,0,apora,1,1,1
2017-03-01,0,apucarana,1,1,1
2017-03-01,0,aracaju,12,12,1
2017-03-01,0,aracatuba,6,6,1
2017-03-01,0,aracuai,1,1,1
2017-03-01,0,araguatins,1,1,1
2017-03-01,0,arapiraca,1,1,1
2017-03-01,0,arapongas,1,1,1
2017-03-01,0,ararangua,1,1,1
2017-03-01,0,araraquara,8,8,1
2017-03-01,0,araras,1,1,1
2017-03-01,0,araruama,1,1,1
2017-03-01,0,araruna,2,2,1
2017-03-01,0,araucaria,1,1,1
2017-03-01,0,arcos,1,1,1
2017-03-01,0,areiopolis,1,1,1
2017-03-01,0,arinos,1,1,1
2017-03-01,0,ariquemes,2,2,1
2017-03-01,0,aruja,1,1,1
2017-03-01,0,assis,2,2,1
2017-03-01,0,atibaia,5,5,1
2017-03-01,0,augusto correa,1,1,1
2017-03-01,0,auriflama,1,1,1
2017-03-01,0,aurora,1,1,1
2017-03-01,0,avare,2,2,1
2017-03-01,0,bage,2,2,1
2017-03-01,0,baixo guandu,1,1,1
2017-03-01,0,balneario camboriu,5,5,1
2017-03-01,0,balneario pinhal,1,1,1
2017-03-01,0,balsas,1,1,1
2017-03-01,0,barao de cocais,1,1,1
2017-03-01,0,barbacena,1,1,1
2017-03-01,0,barra bonita,1,1,1
2017-03-01,0,barra do pirai,3,3,1
2017-03-01,0,barra mansa,3,3,1
2017-03-01,0,barra velha,2,2,1
2017-03-01,0,barracao,1,1,1
2017-03-01,0,barreiras,2,2,1
2017-03-01,0,barretos,2,2,1
2017-03-01,0,barroso,1,1,1
2017-03-01,0,barueri,10,10,1
2017-03-01,0,bauru,5,5,1
2017-03-01,0,bayeux,1,1,1
2017-03-01,0,bebedouro,1,1,1
2017-03-01,0,beberibe,1,1,1
2017-03-01,0,bela vista de minas,1,1,1
2017-03-01,0,belem,15,15,1
2017-03-01,0,belford roxo,5,5,1
2017-03-01,0,belo horizonte,92,92,1
2017-03-01,0,benedito novo,1,1,1
2017-03-01,0,bento goncalves,4,4,1
2017-03-01,0,bertioga,1,1,1
2017-03-01,0,betim,8,8,1
2017-03-01,0,bezerros,1,1,1
2017-03-01,0,biguacu,1,1,1
2017-03-01,0,bilac,1,1,1
2017-03-01,0,blumenau,1,1,1
2017-03-01,0,boa esperanca,1,1,1
2017-03-01,0,boa esperanca do sul,1,1,1
2017-03-01,0,boa vista,2,2,1
2017-03-01,0,boituva,1,1,1
2017-03-01,0,bom jardim,1,1,1
2017-03-01,0,bom jardim de minas,1,1,1
2017-03-01,0,bom repouso,1,1,1
2017-03-01,0,bombinhas,2,2,1
2017-03-01,0,boraceia,1,1,1
2017-03-01,0,braganca,1,1,1
2017-03-01,0,braganca paulista,1,1,1
2017-03-01,0,brasilia,48,48,1
2017-03-01,0,brodowski,1,1,1
2017-03-01,0,brumadinho,1,1,1
